N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N1: Energía; 'sí'
N2: Pesimismo; 'no'
N3: Energía; 'sí'
N3: Fatiga; 'no'
N4: Irritabilidad; 'sí'
N4: Agitación; 'sí'
Benoit;
N2: Pesimismo; 'no'
N3: Energia; 'si'
N3: Fatiga; 'no'
N4: Irritabilidad; 'no'
N4: Agitacion; 'no'
N5: Energia; 'si'
N5: Fatiga; 'no'

Antonio
N1: Energia; 'si'
N2: Pesimismo; 'si'
AN1: Energia; 'no'
AN2: Pesimismo; 'no'
AN3: Energia; 'si'
AN3: Fatiga; 'no'
AN4: Irritabilidad; 'no'
AN4: Agitacion; 'no'
AN5: Energia; 'si'
AN5: Fatiga; 'no'
Alberto
N1: Energia; 'si'
N2: Pesimismo; 'no'
N3: Energia; 'si'
N3: Fatiga; 'no'
N4: Irritabilidad; 'no'
N4: Agitacion; 'no'
N5: Energia; 'si'
N5: Fatiga; 'no'
Pepe
N1: Energia; 'si'
N2: Pesimismo; 'no'
Juan
N1: Energia; 'si'
N2: Pesimismo; 'no'
N3: Energia; 'si'
N3: Fatiga; 'no'
N4: Irritabilidad; 'no'
N4: Agitacion; 'no'
N5: Energia; 'si'
N5: Fatiga; 'no'
Jorge
N1: Energia; 'si'
N2: Pesimismo; 'no'
kkkk
N1: Energia; 'si'
